State_Name,County,Type,ALand,Median
Arizona,Gila County,CDP,2138576,226983
Arizona,Yuma County,CDP,314190,39081
Arizona,Gila County,CDP,8926975,300000
Arizona,Navajo County,CDP,40759648,24081
Arizona,Coconino County,CDP,19798069,112343
Arizona,Maricopa County,Town,176124143,84020
Arizona,Mohave County,CDP,44522908,0
Arizona,Gila County,Town,3277192,38040
Arizona,Navajo County,CDP,26925538,29443
Arizona,Navajo County,CDP,34116189,30296
Arizona,Navajo County,CDP,43824456,33678
Arizona,Mohave County,CDP,30994033,300000
Arizona,Pima County,CDP,10970122,21778
Arizona,Mohave County,CDP,80386657,23431
Arizona,Mohave County,CDP,1937625,66140
Arizona,Santa Cruz County,City,53915279,27728
Arizona,Gila County,CDP,1271640,300000
Arizona,Gila County,Town,50110915,43324
Arizona,Graham County,Town,17169776,46917
Arizona,Cochise County,CDP,4825985,16730
Arizona,Yuma County,CDP,290861,23397
Arizona,Gila County,CDP,6966992,300000
Arizona,Pima County,Town,81484003,68043
Arizona,Pinal County,CDP,53673060,43469
Arizona,Navajo County,CDP,103921612,31960
Arizona,Cochise County,City,394277330,58812
Arizona,Apache County,Town,29847566,30067
Arizona,Maricopa County,CDP,28151296,44609
Arizona,Yuma County,CDP,4979033,32498
Arizona,Coconino County,CDP,1107069,21095
Arizona,Pinal County,CDP,15700609,75337
Arizona,Coconino County,Town,43569855,37010
Arizona,Yavapai County,CDP,18030574,45415
Arizona,Yuma County,CDP,1656151,300000
Arizona,Pima County,CDP,23195005,28392
Arizona,Mohave County,CDP,12784253,32358
Arizona,Yavapai County,CDP,22855950,27616
Arizona,Apache County,Track,23960865,115886
Arizona,Apache County,Track,7772321,120267
Arizona,Apache County,Track,99968321,44904
Arizona,Apache County,Track,319216540,71850
Arizona,Apache County,Track,610160199,20190
Arizona,Apache County,Track,5993003,34773
Arizona,Apache County,Track,9934226,41559
Arizona,Apache County,Track,6220572,47061
Arizona,Apache County,Track,1013396605,17769
Arizona,Apache County,Track,1687283615,26019
Arizona,Apache County,Track,15826303,59716
Arizona,Apache County,Track,527773003,33531
Arizona,Apache County,Track,1113456,39574
Arizona,Apache County,Track,2429820,28401
Arizona,Apache County,Track,1583765313,0
Arizona,Apache County,Track,2781210,32166
Arizona,Apache County,Track,1126151,24333
Arizona,Apache County,Track,2250340,23085
Arizona,Apache County,Track,1317492,35025
Arizona,Apache County,Track,2418537,33686
Arizona,Apache County,Track,2292434,52748
Arizona,Apache County,Track,2584014,73008
Arizona,Apache County,Track,3745088,96439
Arizona,Apache County,Track,1057208,74637
Arizona,Apache County,Track,778835299,61033
Arizona,Apache County,Track,3907853,44224
Arizona,Apache County,Track,135232009,74925
Arizona,Apache County,Track,3743826,32855
Arizona,Apache County,Track,8579759,74059
Arizona,Apache County,Track,2769008,73148
Arizona,Apache County,Track,4848790,68188
Arizona,Apache County,Track,1844452,19089
Arizona,Apache County,Track,3464391,56317
Arizona,Apache County,Track,5159164618,37626
Arizona,Apache County,Track,2416112,69164
Arizona,Apache County,Track,22256526,108682
Arizona,Apache County,Track,9371008,78185
Arizona,Apache County,Track,2180184,63984
Arizona,Apache County,Track,6827714,78342
Arizona,Apache County,Track,288736407,34199
Arizona,Apache County,Track,5434188,54360
Arizona,Apache County,Track,2515241,32748
Arizona,Apache County,Track,93778024,72414
Arizona,Apache County,Track,25889147,48531
Arizona,Apache County,Track,20853917,60392
Arizona,Apache County,Track,5303999,68778
Arizona,Apache County,Track,834066473,46878
Arizona,Apache County,Track,576543866,51629
Arizona,Apache County,Track,661453568,73437
Arizona,Apache County,Track,44019887,44963
Arizona,Apache County,Track,17186621,35026
Arizona,Apache County,Track,1358885864,76057
Arizona,Apache County,Track,32415088,64754
Arizona,Apache County,Track,1604891,27053
Arizona,Apache County,Track,2315470,40948
Arizona,Apache County,Track,2193247,38166
Arizona,Apache County,Track,20842462,51614
Arizona,Apache County,Track,2898375,28252
Arizona,Apache County,Track,1854978380,0
Arizona,Apache County,Track,3955451,53380
Arizona,Apache County,Track,792172786,19821
Arizona,Apache County,Track,502006328,42521
Arizona,Apache County,Track,1493024595,15983
Arizona,Apache County,Track,109583676,51174
Arizona,Apache County,Track,1378293059,41484
Arizona,Apache County,Track,3425801451,34075
Arizona,Apache County,Track,18668674,43357
Arizona,Apache County,Track,1670157893,44767
Arizona,Apache County,Track,33689602,16703
Arizona,Apache County,Track,1901876,27002
Arizona,Apache County,Track,3850676,57086
Arizona,Apache County,Track,329303180,36335
Arizona,Apache County,Track,136670104,0
Arizona,Apache County,Track,3265430,43561
Arizona,Apache County,Track,63721335,52430
Arizona,Apache County,Track,18660062,300000
Arizona,Apache County,Track,561289327,51034
Arizona,Apache County,Track,2739349,83296
Arizona,Apache County,Track,54478994,300000
Arizona,Apache County,Track,40115836,69709
Arizona,Apache County,Track,6266288,18557
Arizona,Apache County,Track,14503084,50646
Arizona,Apache County,Track,6918879825,300000
Arizona,Apache County,Track,249869455,43430
Arizona,Apache County,Track,4751167817,54176
Arizona,Apache County,Track,2383458616,50891
Arizona,Apache County,Track,3952392592,31114
Arizona,Apache County,Track,460049958,63662
Arizona,Apache County,Track,680561797,47662
Arizona,Apache County,Track,641266641,38206
Arizona,Apache County,Track,23708891,300000
Arizona,Apache County,Track,2612741636,39374
Arizona,Apache County,Track,2592282,73302
Arizona,Apache County,Track,21266178,300000
Arizona,Apache County,Track,5068385,43128
Arizona,Apache County,Track,930847320,51503
Arizona,Apache County,Track,1145307912,26187
Arizona,Apache County,Track,1650800782,31113
Arizona,Apache County,Track,993669983,21700
Arizona,Apache County,Track,26522834,49697
Arizona,Apache County,Track,6349981,37501
Arizona,Apache County,Track,3767797,59411
Arizona,Apache County,Track,455877214,56588
Arizona,Apache County,Track,36407150,74885
Arizona,Apache County,Track,5574808,41234
Arizona,Apache County,Track,3574011,300000
Arizona,Apache County,Track,7763729,300000
Arizona,Apache County,Track,2666330,45707
Arizona,Apache County,Track,661453568,300000
Arizona,Apache County,Track,12998136,300000
Arizona,Apache County,Track,58772825,300000
Arizona,Apache County,Track,3677181,24258
Arizona,Apache County,Track,1300252,300000
Arizona,Apache County,Track,15255642,59022
Arizona,Apache County,Track,3332748,37353
Arizona,Apache County,Track,4578974,300000
Arizona,Apache County,Track,7737659,60510
Arizona,Apache County,Track,7669232,300000
Arizona,Apache County,Track,2602089,59202
Arizona,Apache County,Track,2673903,41769
Arizona,Apache County,Track,2560346,59930
Arizona,Apache County,Track,2560329,74639
Arizona,Apache County,Track,10285062,105508
Arizona,Apache County,Track,2133079,48785
Arizona,Apache County,Track,2569554,23244
Arizona,Apache County,Track,2435718,33544
Arizona,Apache County,Track,3938541,44190
Arizona,Apache County,Track,4013779,36258
Arizona,Apache County,Track,4182254,42535
Arizona,Apache County,Track,2349958,63072
Arizona,Apache County,Track,2967570,90254
Arizona,Apache County,Track,2591702,36883
Arizona,Apache County,Track,4852622,36002
Arizona,Apache County,Track,2609055,300000
Arizona,Apache County,Track,2280448,36111
Arizona,Apache County,Track,2157868,48725
Arizona,Apache County,Track,2569200,40616
Arizona,Apache County,Track,2616802,54288
Arizona,Apache County,Track,1297867,35112
Arizona,Apache County,Track,1860792,80080
Arizona,Apache County,Track,3873524,68132
Arizona,Apache County,Track,9542937,63854
Arizona,Apache County,Track,954054,36137
Arizona,Apache County,Track,2487695,55106
Arizona,Apache County,Track,1670157893,53165
Arizona,Apache County,Track,2572026,33063
Arizona,Apache County,Track,1832032,34439
Arizona,Apache County,Track,2631638,24904
Arizona,Apache County,Track,1297867,32904
Arizona,Apache County,Track,2573535,45424
Arizona,Apache County,Track,1286319,22629
Arizona,Apache County,Track,2592216,54131
Arizona,Apache County,Track,2448698,39258
Arizona,Apache County,Track,2630303,22837
Arizona,Apache County,Track,1275658,300000
Arizona,Apache County,Track,1259601,48065
Arizona,Apache County,Track,2446322,86769
Arizona,Apache County,Track,2335894,42836
Arizona,Apache County,Track,2606852,92369
Arizona,Apache County,Track,3195695,56445
Arizona,Apache County,Track,2589035,104833
Arizona,Apache County,Track,2499628,49119
Arizona,Apache County,Track,810662,28198
Arizona,Apache County,Track,4457245,55641
Arizona,Apache County,Track,6133625,91251
Arizona,Apache County,Track,2462943,44160
Arizona,Apache County,Track,1976908,100267
Arizona,Apache County,Track,4717371,63024
Arizona,Apache County,Track,2563951,24672
Arizona,Apache County,Track,2582502,44712
Arizona,Apache County,Track,18953599,38458
Arizona,Apache County,Track,1625210,300000
Arizona,Apache County,Track,2445665,85691
Arizona,Apache County,Track,2576841,68207
Arizona,Apache County,Track,2569325,49478
Arizona,Apache County,Track,2548116,300000
Arizona,Apache County,Track,1486942,53229
Arizona,Apache County,Track,1227304,24354
Arizona,Apache County,Track,1443266,25986
Arizona,Apache County,Track,3335039,25656
Arizona,Apache County,Track,12867586,174901
Arizona,Apache County,Track,647196,27582
Arizona,Apache County,Track,9830948,300000
Arizona,Apache County,Track,2568631,43368
Arizona,Apache County,Track,1290267,35636
Arizona,Apache County,Track,2585268,69627
Arizona,Apache County,Track,2554734,300000
Arizona,Apache County,Track,2494795,79042
Arizona,Apache County,Track,633665,19895
Arizona,Apache County,Track,1879036,27336
Arizona,Apache County,Track,1242404,23394
Arizona,Apache County,Track,2575241,16891
Arizona,Apache County,Track,2565814,56745
Arizona,Apache County,Track,2609413,59991
Arizona,Apache County,Track,2618706,25634
Arizona,Apache County,Track,1557172,44498
Arizona,Apache County,Track,2597616,86129
Arizona,Apache County,Track,1770566,52319
Arizona,Apache County,Track,1504391,25061
Arizona,Apache County,Track,957431,18923
Arizona,Apache County,Track,2561519,36863
Arizona,Apache County,Track,2479942,48164
Arizona,Apache County,Track,1331560,45341
Arizona,Apache County,Track,2589405,48998
Arizona,Apache County,Track,1293222,45041
Arizona,Apache County,Track,1302037,38658
Arizona,Apache County,Track,2573752,15438
Arizona,Apache County,Track,1310115,33403
Arizona,Apache County,Track,1296654,32732
Arizona,Apache County,Track,2624349,60388
Arizona,Apache County,Track,1912022,40924
Arizona,Apache County,Track,1325311,45303
Arizona,Apache County,Track,1301777,25411
Arizona,Apache County,Track,2654770,43191
Arizona,Apache County,Track,1259601,36895
Arizona,Apache County,Track,1136736,52465
Arizona,Apache County,Track,1304314,21181
Arizona,Apache County,Track,2596628,33704
Arizona,Apache County,Track,1246190,26803
Arizona,Apache County,Track,11056321,26685
Arizona,Apache County,Track,1880498,15281
Arizona,Apache County,Track,2601456,13722
Arizona,Apache County,Track,792172786,33763
Arizona,Apache County,Track,1265032,25157
Arizona,Apache County,Track,1550262,37586
Arizona,Apache County,Track,13555160,0
Arizona,Apache County,Track,2590325,98161
Arizona,Apache County,Track,1200491,12073
Arizona,Apache County,Track,2815997,21171
Arizona,Apache County,Track,2598908,28554
Arizona,Apache County,Track,2569301,31929
Arizona,Apache County,Track,1446596,54722
Arizona,Apache County,Track,2687775,36421
Arizona,Apache County,Track,2579308,56266
Arizona,Apache County,Track,2583291,53147
Arizona,Apache County,Track,7769302,300000
Arizona,Apache County,Track,3496826,60652
Arizona,Apache County,Track,767901,26550
Arizona,Apache County,Track,3430306,42379
Arizona,Apache County,Track,3802548,300000
Arizona,Apache County,Track,1134499,46637
Arizona,Apache County,Track,2295743,116407
Arizona,Apache County,Track,5703861,300000
Arizona,Apache County,Track,5226378,15458
Arizona,Apache County,Track,8090015,19580
Arizona,Apache County,Track,1865457,46086
Arizona,Apache County,Track,8420238,48113
Arizona,Apache County,Track,15649419,126226
Arizona,Apache County,Track,5215782,86016
Arizona,Apache County,Track,93090194,300000
Arizona,Apache County,Track,3234760,72753
Arizona,Apache County,Track,2469716,38852
Arizona,Apache County,Track,5142712,105159
Arizona,Apache County,Track,6562047,59399
Arizona,Apache County,Track,33224180,300000
Arizona,Apache County,Track,55898629,140525
Arizona,Apache County,Track,329303180,34727
Arizona,Apache County,Track,2544694,67092
Arizona,Apache County,Track,2511839,300000
Arizona,Apache County,Track,1287056,52713
Arizona,Apache County,Track,2582502,60314
Arizona,Apache County,Track,2181796,94834
Arizona,Apache County,Track,1920059,47784
Arizona,Apache County,Track,2558166,72159
Arizona,Apache County,Track,2524586,39205
Arizona,Apache County,Track,1305688,76378
Arizona,Apache County,Track,2589083,30511
Arizona,Apache County,Track,1287866,20528
Arizona,Apache County,Track,1093172,27170
Arizona,Apache County,Track,2657428,64567
Arizona,Apache County,Track,2578482,62418
Arizona,Apache County,Track,2565589,55536
Arizona,Apache County,Track,1331378,58579
Arizona,Apache County,Track,2459943,63973
Arizona,Apache County,Track,2614826,65315
Arizona,Apache County,Track,2952977,42456
Arizona,Apache County,Track,2061110,42994
Arizona,Apache County,Track,8146899,300000
Arizona,Apache County,Track,1927697,77418
Arizona,Apache County,Track,2019842,34336
Arizona,Apache County,Track,2590013,50801
Arizona,Apache County,Track,2585032,300000
Arizona,Apache County,Track,1000952,32262
Arizona,Apache County,Track,2584534,34673
Arizona,Apache County,Track,3086180,28737
Arizona,Apache County,Track,1339267,53389
Arizona,Apache County,Track,2613634,103507
Arizona,Apache County,Track,1303025,32826
Arizona,Apache County,Track,1210887,38477
Arizona,Apache County,Track,2403909,41195
Arizona,Apache County,Track,1497175,40216
Arizona,Apache County,Track,2325570,35846
Arizona,Apache County,Track,1278407,37534
Arizona,Apache County,Track,2584777,67221
Arizona,Apache County,Track,1290728,22241
Arizona,Apache County,Track,1314226,43588
Arizona,Apache County,Track,726402,23772
Arizona,Apache County,Track,1259059,26913
Arizona,Apache County,Track,1306546,72386
Arizona,Apache County,Track,2544903,74528
Arizona,Apache County,Track,2604654,300000
Arizona,Apache County,Track,1864699,57898
Arizona,Apache County,Track,2620840,43963
Arizona,Apache County,Track,7863204,41689
Arizona,Apache County,Track,1288058,28215
Arizona,Apache County,Track,2475281,51976
Arizona,Apache County,Track,2605462,300000
Arizona,Apache County,Track,2604371,89197
Arizona,Apache County,Track,2377262,103284
Arizona,Apache County,Track,2588096,84302
Arizona,Apache County,Track,10188812,300000
Arizona,Apache County,Track,5141351,88002
Arizona,Apache County,Track,2558179,92331
Arizona,Apache County,Track,1466701,41225
Arizona,Apache County,Track,1948503,50175
Arizona,Apache County,Track,942646,27153
Arizona,Apache County,Track,2547250,39086
Arizona,Apache County,Track,6144226,38074
Arizona,Apache County,Track,2574580,300000
Arizona,Apache County,Track,15602989,33147
Arizona,Apache County,Track,2646098,35059
Arizona,Apache County,Track,2598528,77331
